Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
10,4,3.19092,-3.37585,-55.9759,-4213.08,-816.651,558.747,140.411,274.266,0,-3.57361,-5.10315,-43.6877,-3745.79,-161.376,-408.416,-158.694,285.74,0
10,5,4.10645,-2.15515,-57.1967,-4579.29,-694.581,467.195,142.856,279.062,0,-5.09949,-6.01867,-46.1291,-2830.26,82.7642,-408.416,-153.206,261.355,0
10,6,0.444339,-3.07068,-55.9759,-4029.97,-1060.79,558.747,136.049,270.995,0,-4.18396,-5.10315,-45.5188,-2647.16,82.7642,-225.311,-153.182,258.155,0
10,7,2.27539,-3.07068,-56.5863,-2931.34,-694.581,375.642,142.725,250.803,0,-2.35291,-4.79797,-44.9084,-3562.68,-161.376,-499.969,-158.593,279.332,0
10,8,2.58057,-2.7655,-54.7552,-4029.97,-694.581,284.089,142.315,272.6,0,-3.87879,-5.10315,-44.9084,-3745.79,-39.3061,-225.311,-155.875,283.409,0
10,9,7.46338,-3.07068,-56.5863,-4029.97,-450.44,741.853,147.04,270.218,0,-5.09949,-5.7135,-43.6877,-3013.37,-39.3061,-499.969,-155.9,268.975,0
11,0,3.80127,-3.07068,-56.5863,-3846.86,-328.37,284.089,149.197,266.982,0,-3.26844,-5.7135,-43.6877,-3928.89,82.7642,-133.758,-153.106,289.931,0
11,1,4.41162,-3.37585,-55.3656,-4029.97,-450.44,192.536,146.864,271.788,0,-4.48914,-5.7135,-44.2981,-3379.58,-39.3061,-408.416,-155.887,276.292,0
11,2,1.97022,-3.07068,-56.5863,-4029.97,-694.581,467.195,142.725,270.218,0,-3.26844,-5.40832,-43.6877,-3379.58,-161.376,-316.864,-158.694,277.358,0
11,3,3.80127,-2.7655,-55.9759,-4029.97,-938.721,284.089,138.23,270.995,0,-3.57361,-5.7135,-45.5188,-3745.79,82.7642,-225.311,-153.182,282.291,0
11,4,1.35987,-3.07068,-55.3656,-3480.65,-450.44,467.195,146.864,261.867,0,-1.43738,-4.79797,-45.5188,-3379.58,204.834,-133.758,-150.5,274.246,0
11,5,1.66504,-3.07068,-55.3656,-3663.76,-938.721,833.406,138.045,265.174,0,-4.18396,-4.49279,-43.6877,-2830.26,82.7642,-133.758,-153.106,264.784,0
11,6,4.10645,-2.46033,-54.1449,-3663.76,-1060.79,284.089,135.408,266.666,0,-4.48914,-5.7135,-45.5188,-3379.58,-283.447,-408.416,-161.227,274.246,0
11,7,1.66504,-3.37585,-55.3656,-3846.86,-938.721,467.195,138.045,268.481,0,-7.23572,-5.7135,-46.1291,-3562.68,204.834,-225.311,-150.56,277.233,0
11,8,3.19092,-2.7655,-54.1449,-4213.08,-572.51,650.3,144.426,276.811,0,-4.18396,-5.10315,-44.9084,-3928.89,204.834,-225.311,-150.439,287.487,0
11,9,2.58057,-3.07068,-55.3656,-4579.29,-206.299,375.642,151.274,281.71,0,-3.26844,-5.40832,-46.7395,-3013.37,-39.3061,-408.416,-155.841,264.472,0
12,0,2.58057,-3.07068,-54.7552,-3297.55,-816.651,467.195,140.085,259.223,0,-4.18396,-4.79797,-44.9084,-3379.58,-39.3061,-499.969,-155.875,275.255,0
12,1,3.80127,-3.37585,-55.9759,-3114.44,-694.581,924.958,142.591,254.639,0,-4.18396,-5.10315,-46.1291,-3196.47,-39.3061,-408.416,-155.852,269.294,0
12,2,3.19092,-3.07068,-55.3656,-3663.76,-450.44,558.747,146.864,265.174,0,-3.87879,-5.40832,-45.5188,-3562.68,82.7642,-591.522,-153.182,278.268,0
12,3,3.4961,-3.07068,-55.3656,-3846.86,-450.44,100.984,146.864,268.481,0,-5.09949,-5.10315,-46.1291,-3562.68,-39.3061,-499.969,-155.852,277.233,0
12,4,2.58057,-3.37585,-54.7552,-3846.86,-694.581,284.089,142.315,269.256,0,-4.79432,-6.01867,-44.2981,-3196.47,82.7642,-408.416,-153.132,272.158,0
12,5,3.4961,-2.7655,-54.7552,-3480.65,-816.651,192.536,140.085,262.568,0,-4.79432,-5.7135,-44.9084,-3745.79,-161.376,-408.416,-158.593,283.409,0
12,6,4.10645,-3.98621,-54.7552,-4213.08,-1182.86,284.089,133.397,275.944,0,-3.87879,-4.79797,-45.5188,-3562.68,-161.376,-225.311,-158.545,278.268,0
12,7,2.58057,-3.07068,-56.5863,-4213.08,-1060.79,192.536,136.254,273.454,0,-4.18396,-5.40832,-43.0774,-3379.58,326.905,-133.758,-147.411,278.454,0
12,8,3.4961,-3.07068,-54.7552,-3114.44,-328.37,100.984,149.003,255.879,0,-6.62537,-5.7135,-44.9084,-3745.79,-39.3061,-408.416,-155.875,283.409,0
12,9,0.749515,-3.07068,-55.9759,-3663.76,-816.651,284.089,140.411,264.452,0,-2.35291,-5.7135,-47.3498,-3379.58,-39.3061,-316.864,-155.83,271.375,0
13,0,4.10645,-3.07068,-55.3656,-3114.44,-328.37,558.747,149.069,255.252,0,-3.87879,-6.01867,-44.2981,-3196.47,82.7642,-42.2054,-153.132,272.158,0
13,1,2.27539,-3.07068,-55.9759,-3480.65,-694.581,375.642,142.591,261.181,0,-7.23572,-5.7135,-44.9084,-3379.58,-161.376,-225.311,-158.593,275.255,0
